floor,total_floor,gym,lift,property_age,property_size,swimming_pool,rent,deposit,type,furnishing,lease_type,locality,parking,building_type,property_id,count
4,5.0,0,1,0,950,1,17000,170000,0,2,3,765,0,0,ff8081815ab805ff015abcf7d4014f6a,1.0
2,2.0,0,0,2,200,0,8000,80000,5,2,1,1803,3,1,ff8081815ab805ff015abcf7deb84f6c,1.0
7,12.0,0,1,1,1450,1,22000,150000,2,2,0,459,0,0,ff8081815ab805ff015abcf973724ffc,1.0
0,3.0,0,0,0,500,0,5000,50000,0,1,1,1303,3,1,ff8081815ab805ff015abcfa521f5041,1.0
0,1.0,0,0,7,1000,0,14000,75000,1,2,0,1220,0,1,ff8081815ab805ff015abcfdee8351ef,1.0
1,3.0,0,0,3,650,0,8500,50000,0,2,0,668,3,1,ff8081815ab805ff015abcffe10352ec,1.0
2,3.0,0,0,0,600,0,7000,63000,0,2,0,1529,3,1,ff8081815ab805ff015abd006bf1533e,1.0
1,5.0,0,0,0,1100,0,15000,60000,1,2,3,638,0,0,ff8081815ab805ff015abd01ed365448,1.0
0,2.0,0,0,4,1000,0,14000,100000,1,2,3,624,0,2,ff8081815ab805ff015abd01efdb544e,1.0
0,1.0,0,0,0,400,0,8000,50000,0,1,3,236,3,1,ff8081815ab805ff015abd09090057cf,1.0
2,5.0,0,0,5,1200,0,15000,1,1,2,0,963,0,0,ff8081815ab805ff015abd0bfcd2594a,1.0
1,2.0,0,0,3,800,0,20000,200000,2,2,3,963,3,1,ff8081815ab805ff015abd0d47bf59ae,1.0
3,3.0,0,0,4,600,0,14000,200000,1,2,3,237,3,1,ff8081815ab805ff015abd0e90ef5a43,1.0
1,1.0,0,0,15,400,0,5200,20000,0,1,3,1338,2,1,ff8081815ab805ff015abd0f2e565aa9,1.0
3,4.0,1,0,1,1600,0,30000,300000,2,2,3,1015,0,0,ff8081815ab805ff015abd0fbec85b16,1.0
0,1.0,0,0,15,150,0,3200,20000,5,1,3,1338,3,1,ff8081815ab805ff015abd0ff9b15b40,1.0
0,2.0,0,0,0,900,0,15000,150000,1,2,3,1829,3,1,ff8081815ab805ff015abd14e6175de5,1.0
4,4.0,1,1,0,750,1,15000,75000,1,1,1,1180,0,0,ff8081815ab805ff015abd15484e5e04,1.0
4,4.0,0,0,0,120,0,6000,25000,5,1,0,1494,3,1,ff8081815ab805ff015abd16f5215ee8,1.0
9,15.0,1,1,0,1400,1,20000,100000,1,2,3,482,0,1,ff8081815ab805ff015abd18ee536019,1.0
1,2.0,0,0,35,1800,0,35000,350000,3,2,0,1043,0,1,ff8081815ab805ff015abd1a00de6090,1.0
1,4.0,0,0,0,1600,0,42000,420000,2,2,3,673,0,1,ff8081815ab805ff015abd1b1eb76151,1.0
0,3.0,0,0,0,1080,0,16000,192000,1,2,0,325,3,1,ff8081815ab805ff015abd1c25c461af,1.0
3,3.0,0,0,3,550,0,7500,40000,0,2,0,1563,3,1,ff8081815ab805ff015abd1d0cf76227,1.0
0,1.0,0,0,12,1500,0,40000,400000,1,2,3,1446,0,1,ff8081815ab805ff015abd200e216338,1.0
0,3.0,0,0,10,1200,0,24000,200000,1,2,3,789,0,2,ff8081815ab805ff015abd201eca6346,1.0
0,3.0,0,0,0,1600,0,45000,500000,3,1,0,1610,2,1,ff8081815ab805ff015abd2168c363ee,1.0
0,2.0,0,0,0,900,0,16000,160000,1,1,0,325,3,1,ff8081815ab805ff015abd237b846516,1.0
2,4.0,0,0,5,400,0,10800,118800,0,2,3,1513,3,1,ff8081815ab805ff015abd2510e26638,1.0
1,4.0,1,1,0,1160,1,25000,200000,1,2,3,360,0,0,ff8081815ab805ff015abd256bda666b,1.0
1,2.0,0,0,5,500,0,6500,30000,0,2,3,1706,3,1,ff8081815ab805ff015abd27e3ae6795,1.0
3,4.0,0,1,7,1350,0,25000,200000,2,0,3,873,0,0,ff8081815ab805ff015abd28ab3667ea,1.0
2,2.0,0,0,0,1000,0,21000,210000,1,2,3,789,3,1,ff8081815ab805ff015abd2a223f6883,1.0
2,2.0,0,0,4,400,0,9000,50000,0,2,3,1157,3,0,ff8081815ab805ff015abd2aea5d68fd,1.0
1,3.0,0,0,2,1000,0,12000,100000,1,2,3,1276,3,1,ff8081815ab805ff015abd2dea9b6a2d,1.0
1,1.0,0,0,0,900,0,15500,100000,1,2,3,1038,3,1,ff8081815ab805ff015abd30ac186b87,1.0
3,5.0,1,1,0,1370,0,25000,150000,2,0,0,826,0,0,ff8081815ab805ff015abd345e5b6d65,1.0
2,4.0,0,1,0,1110,0,15000,150000,1,2,3,963,0,0,ff8081815ab805ff015abd3748f76f74,1.0
1,1.0,0,0,5,1000,0,23000,230000,1,2,3,789,1,1,ff8081815ab805ff015abd3d92bf7255,1.0
1,4.0,0,0,6,360,0,8500,50000,0,1,0,1569,2,1,ff8081815ab805ff015abd3fb4007323,1.0
1,6.0,0,1,0,900,0,7400,1,1,0,0,939,0,0,ff8081815ab805ff015abd4026937364,1.0
1,3.0,0,1,2,2000,0,20000,1,2,2,3,2288,0,0,ff8081815ab805ff015abd40b77173a7,1.0
1,3.0,0,0,3,600,0,9500,100000,1,2,3,2267,3,0,ff8081815ab805ff015abd41099073d3,1.0
3,3.0,0,0,3,400,0,7500,75000,0,2,3,2267,3,1,ff8081815ab805ff015abd42cecb74ca,1.0
2,2.0,0,0,0,1200,0,7500,40000,2,0,0,789,3,1,ff8081815ab805ff015abd44b20c75fc,1.0
0,0.0,0,0,5,150,0,4000,40000,5,2,0,1569,2,2,ff8081815ab805ff015abd44d995760a,1.0
0,3.0,0,0,5,1100,0,17000,100000,1,2,0,1569,3,1,ff8081815ab805ff015abd4b46fa79e6,1.0
2,2.0,0,0,6,250,0,4500,25000,5,1,1,650,3,1,ff8081815ab805ff015abd4dfae77b70,1.0
0,3.0,0,0,2,460,0,6000,60000,0,2,0,2167,3,1,ff8081815ab805ff015abd4e8c5d7baa,1.0
0,1.0,0,0,10,950,0,14000,140000,1,2,3,398,0,1,ff8081815ab805ff015abd535e387ef0,1.0
2,2.0,0,0,2,400,0,6500,25000,0,2,0,1557,3,1,ff8081815ab805ff015abd54a5fe00b4,1.0
4,4.0,1,1,8,2250,0,32000,320000,2,2,3,436,0,0,ff8081815ab805ff015abd581fae0380,1.0
1,8.0,1,1,0,1730,1,30500,300000,2,2,3,789,0,0,ff8081815ab805ff015abd5da64406f5,1.0
2,4.0,0,1,0,900,0,11300,40000,1,2,0,2288,0,0,ff8081815ab805ff015abd5e4af6075d,1.0
2,5.0,0,0,5,1420,0,20000,200000,1,2,3,963,0,0,ff8081815ab805ff015abd5ef8a008b8,1.0
6,13.0,1,1,0,960,1,17000,100000,1,2,3,86,0,0,ff8081815ab805ff015abd5f3b8408e2,1.0
2,3.0,0,0,8,400,0,8500,60000,0,2,3,107,2,1,ff8081815ab805ff015abd60f05109af,1.0
2,4.0,0,1,0,900,0,6150,20000,1,2,0,2288,0,0,ff8081815ab805ff015abd619b9a0a77,1.0
0,1.0,0,0,30,1800,0,27500,300000,2,2,3,1038,0,1,ff8081815ab805ff015abd621aa80abf,1.0
1,1.0,0,0,5,220,0,4500,30000,5,1,0,107,3,1,ff8081815ab805ff015abd652d180c7c,1.0
0,11.0,0,0,0,1270,0,24000,99998,1,2,0,653,0,0,ff8081815ab805ff015abd66a5880d88,1.0
0,1.0,0,0,8,900,0,8500,51000,0,2,0,408,3,1,ff8081815ab805ff015abd685d4c0e34,1.0
0,2.0,0,0,7,1000,0,8000,80000,1,1,3,845,0,1,ff8081815ab805ff015abd69a2610eb4,1.0
1,5.0,0,1,0,1500,0,20000,200000,2,0,0,1793,0,0,ff8081815ab805ff015abd6c31670ff7,1.0
6,6.0,1,1,2,1255,1,18000,100000,2,2,3,166,0,0,ff8081815ab805ff015abd6cd1f5104c,1.0
5,8.0,1,1,8,1450,1,39000,200000,1,0,3,635,0,0,ff8081815ab805ff015abd6ebeaa1138,1.0
0,5.0,1,1,0,900,1,6500,30000,1,0,0,436,0,0,ff8081815ab805ff015abd6f03061152,1.0
3,5.0,0,1,3,900,0,11500,115000,1,2,0,351,0,0,ff8081815ab805ff015abd72f581133c,1.0
3,4.0,0,1,1,971,1,10000,50000,1,2,3,414,0,0,ff8081815ab805ff015abd7437121401,1.0
0,2.0,0,0,0,750,0,8000,80000,1,2,0,1403,3,1,ff8081815ab805ff015abd747404142c,1.0
0,2.0,0,0,8,0,0,9000,40000,0,2,1,231,3,1,ff8081815ab805ff015abd752c60148f,1.0
0,2.0,0,0,15,950,0,14000,90000,1,2,0,2283,2,1,ff8081815ab805ff015abd76e7ff15cf,1.0
1,4.0,1,1,0,1262,1,32000,320000,1,2,3,1701,0,0,ff8081815ab805ff015abd776bc11626,1.0
0,2.0,0,0,0,500,0,6000,60000,0,2,0,1403,3,1,ff8081815ab805ff015abd77b9591668,1.0
0,3.0,0,0,4,650,0,20000,150000,1,2,0,789,0,1,ff8081815ab805ff015abd79a648178d,1.0
1,4.0,1,1,1,1150,1,20000,200000,1,2,3,2288,0,0,ff8081815ab805ff015abd7c024218d0,1.0
1,4.0,0,0,2,1170,0,22000,125000,1,2,3,2288,0,0,ff8081815ab805ff015abd7c9eaf1936,1.0
2,5.0,0,1,0,1200,0,7200,30000,2,2,0,1440,0,0,ff8081815ab805ff015abd7e1b0e1a14,1.0
1,3.0,0,0,7,895,0,9000,100000,1,2,3,1599,0,1,ff8081815ab805ff015abd8076d61b28,1.0
1,2.0,0,0,10,800,0,12500,120000,1,2,3,236,3,1,ff8081815ab805ff015abd8158771b8d,1.0
1,34.0,0,1,1,2650,0,32000,300000,2,2,3,199,0,0,ff8081815ab805ff015abd8256bd1c13,1.0
3,3.0,0,0,5,250,0,11500,34500,5,2,1,1296,3,1,ff8081815ab805ff015abd83edcc1cbd,1.0
3,4.0,0,0,1,800,0,13000,130000,1,2,3,279,3,1,ff8081815ab805ff015abd84ec7e1d36,1.0
2,2.0,0,0,0,600,0,7000,30000,0,2,3,1081,3,1,ff8081815ab805ff015abd8541921d64,1.0
0,7.0,0,0,14,950,0,20000,200000,1,1,0,410,0,0,ff8081815ab805ff015abd8def3d205a,1.0
0,2.0,0,0,3,2300,0,23000,200000,2,2,3,1987,0,0,ff8081815ab805ff015abd8efd5b2103,1.0
1,2.0,0,0,3,660,0,10000,100000,1,2,0,1440,3,1,ff8081815ab805ff015abd918ac32201,1.0
3,4.0,0,0,0,600,0,7000,15000,0,2,0,789,0,1,ff8081815ab805ff015abd951501232d,1.0
4,4.0,1,1,2,1450,0,25000,150000,2,2,0,2288,0,1,ff8081815ab805ff015abda1ae8d290c,1.0
0,5.0,0,0,5,1025,0,16000,100000,1,2,3,626,0,0,ff8081815ab805ff015abda6cbe22b96,1.0
3,9.0,1,1,0,1076,1,15000,100000,1,2,0,652,0,0,ff8081815ab805ff015abdad93f42e0b,1.0
2,2.0,0,0,10,600,0,17000,170000,0,2,0,466,3,1,ff8081815ab805ff015abdb3ac3c30b4,1.0
2,2.0,0,0,2,150,0,12000,60000,5,2,1,789,3,1,ff8081815ab805ff015abdbccc5c3437,1.0
2,2.0,0,0,5,500,0,8000,40000,0,2,0,1513,3,1,ff8081815ab805ff015abdbce2ff343f,1.0
4,4.0,0,0,1,450,0,8500,50000,0,2,0,410,3,1,ff8081815ab805ff015abdc635ca3744,1.0
2,2.0,0,0,7,600,0,7000,50000,0,1,0,279,3,1,ff8081815ab805ff015abdd089fe3f92,1.0
3,3.0,0,0,7,150,0,4000,10000,5,2,1,1785,3,1,ff8081815ab805ff015abdd6bdc14188,1.0
6,11.0,1,1,8,1150,1,25000,100000,1,2,3,1494,0,0,ff8081815ab805ff015abdd848de4200,1.0
0,3.0,0,0,11,648,0,14000,140000,1,2,0,1954,2,1,ff8081815ab805ff015abddbf2774339,1.0
3,3.0,0,0,6,1200,0,8000,40000,0,1,0,1411,2,0,ff8081815ab805ff015abde23f29452c,1.0
2,3.0,0,0,8,1200,0,11000,110000,1,2,0,371,3,1,ff8081815ab805ff015abded9a1648c6,1.0
4,4.0,0,1,0,1195,0,23000,150000,1,2,0,1626,0,0,ff8081815ab805ff015abdee95ef4938,1.0
2,4.0,1,1,1,1260,1,25000,250000,1,0,3,2288,0,0,ff8081815ab805ff015abdfe60de514f,1.0
3,6.0,0,1,0,1375,0,15000,100000,2,2,3,1331,0,0,ff8081815ab805ff015abe0990285468,1.0
0,1.0,1,0,2,1580,0,16000,160000,2,2,3,2120,0,2,ff8081815ab805ff015abe172a3a57db,1.0
2,4.0,1,1,5,1255,0,24000,150000,1,2,3,626,0,0,ff8081815ab805ff015abe190add5858,1.0
0,1.0,0,0,6,1900,1,15000,150000,2,2,2,601,0,2,ff8081815ab805ff015abe21059b5a2d,1.0
2,3.0,0,1,9,1100,0,15000,100000,1,2,3,1785,0,0,ff8081815ab805ff015abe73aef56a68,1.0
1,2.0,0,0,2,300,0,7500,75000,0,2,3,255,3,1,ff8081815ab805ff015abe872cf07001,1.0
1,3.0,0,0,5,700,0,15000,100000,1,1,0,877,0,1,ff8081815ab805ff015abea8c3f07813,1.0
0,5.0,1,1,1,1190,1,18000,150000,1,2,0,619,0,0,ff8081815ab805ff015ac00f28760467,1.0
1,2.0,0,0,30,1800,0,25000,250000,2,2,0,1803,0,1,ff8081815ab805ff015ac05dc5f6085f,1.0
1,2.0,0,0,10,3000,0,20000,120000,2,2,3,497,0,1,ff8081815ab805ff015ac089c2310e02,1.0
0,2.0,0,0,0,200,0,6500,40000,5,2,1,949,2,1,ff8081815ab805ff015ac08d8c700e7f,1.0
2,2.0,0,0,0,1350,0,22000,220000,1,2,0,952,0,1,ff8081815ab805ff015ac09b0dba111f,1.0
1,2.0,0,0,0,1100,0,12000,120000,1,2,3,730,3,1,ff8081815ab805ff015ac09c6e931157,1.0
3,4.0,0,0,3,1710,0,29000,200000,2,2,3,826,1,0,ff8081815ab805ff015ac0a5cf9f13b2,1.0
2,13.0,0,1,0,1230,0,17000,150000,2,2,3,1081,1,0,ff8081815ab805ff015ac0af5339160e,1.0
1,7.0,1,1,0,1200,1,18000,180000,1,2,0,1938,0,0,ff8081815ab805ff015ac0b1bcf016bb,1.0
0,1.0,0,0,3,400,0,8000,80000,0,1,3,235,3,1,ff8081815ab805ff015ac0b2091216ce,1.0
1,2.0,0,0,6,900,0,9500,80000,1,2,3,2108,3,0,ff8081815ab805ff015ac0b4772d1781,1.0
3,4.0,1,1,4,1438,0,25000,250000,2,2,0,624,0,0,ff8081815ab805ff015ac0b55ca217c2,1.0
2,3.0,0,0,0,400,0,8500,50000,0,2,3,202,3,1,ff8081815ab805ff015ac0b6a5a21835,1.0
0,1.0,0,0,2,600,0,8000,80000,0,1,0,235,3,1,ff8081815ab805ff015ac0bd420e1b12,1.0
1,3.0,0,0,0,900,0,15000,100000,1,2,3,202,3,1,ff8081815ab805ff015ac0bd49211b19,1.0
3,3.0,0,0,3,350,0,11000,66000,0,2,3,789,3,0,ff8081815ab805ff015ac0beda5e1bc6,1.0
2,3.0,0,0,0,1150,0,35000,350000,2,2,3,1466,0,0,ff8081815ab805ff015ac0bedce01bc8,1.0
1,2.0,0,0,0,800,0,10000,100000,1,2,3,497,3,1,ff8081815ab805ff015ac0c20bf71ce4,1.0
0,2.0,0,0,0,800,0,7000,50000,1,2,3,1829,0,1,ff8081815ab805ff015ac0c3196d1d54,1.0
2,2.0,0,0,0,110,0,3000,10000,5,2,0,1829,0,1,ff8081815ab805ff015ac0c50b1d1e60,1.0
1,2.0,0,0,2,650,0,10000,100000,1,2,3,1586,0,1,ff8081815ab805ff015ac0c910121fea,1.0
2,2.0,0,0,5,800,0,24000,125000,1,1,3,789,0,1,ff8081815ab805ff015ac0c9357e1ffe,1.0
1,3.0,0,1,0,1080,1,15000,100000,2,2,0,2204,0,0,ff8081815ab805ff015ac0ca53d32060,1.0
0,2.0,0,0,5,500,0,10500,70000,0,2,3,1829,3,1,ff8081815ab805ff015ac0cd7f742237,1.0
1,2.0,0,0,0,600,0,7500,75000,1,2,3,1331,3,1,ff8081815ab805ff015ac0cf332f2319,1.0
0,0.0,0,0,15,700,0,5000,50000,0,1,0,574,3,2,ff8081815ab805ff015ac0cfaebe2351,1.0
1,1.0,0,0,0,850,0,17000,187000,1,2,3,317,0,1,ff8081815ab805ff015ac0d03fdd2385,1.0
3,3.0,0,0,5,300,0,5000,50000,5,1,1,1829,3,1,ff8081815ab805ff015ac0d1159423c9,1.0
2,2.0,0,0,15,400,0,5000,50000,0,2,3,1331,3,1,ff8081815ab805ff015ac0d152f123e7,1.0
1,2.0,0,0,0,600,0,6000,40000,0,1,0,1829,2,1,ff8081815ab805ff015ac0d47e7c252e,1.0
2,2.0,0,0,5,600,0,7000,50000,0,1,0,2167,0,1,ff8081815ab805ff015ac0d50b9f2580,1.0
0,2.0,0,0,0,500,0,11500,60000,0,2,0,1433,3,1,ff8081815ab805ff015ac0d522a72589,1.0
2,3.0,0,0,2,400,0,11000,100000,0,2,0,1829,3,1,ff8081815ab805ff015ac0d612ac25fb,1.0
0,1.0,0,0,8,500,0,9000,80000,0,1,3,1683,3,1,ff8081815ab805ff015ac0d7eb4b26ae,1.0
0,3.0,0,1,1,1850,0,75000,750000,2,2,0,1277,0,0,ff8081815ab805ff015ac0d8886b26fe,1.0
0,3.0,0,0,4,2000,0,35000,350000,3,2,0,332,0,1,ff8081815ab805ff015ac0d8dc222713,1.0
2,4.0,1,1,4,950,1,15000,75000,1,2,3,722,0,0,ff8081815ab805ff015ac0d9b6ec2789,1.0
5,9.0,1,1,5,1320,1,31000,310000,1,2,3,360,0,0,ff8081815ab805ff015ac0dab1ae2806,1.0
1,1.0,0,0,10,350,0,5000,40000,0,1,3,944,3,1,ff8081815ab805ff015ac0dd439a2918,1.0
0,2.0,0,0,5,800,0,11000,110000,1,1,3,1494,3,1,ff8081815ab805ff015ac0de9fb029c1,1.0
0,4.0,0,1,1,1140,0,16000,80000,1,2,0,512,0,0,ff8081815ab805ff015ac0e4d0e92c0d,1.0
2,4.0,1,1,0,1483,1,15000,150000,2,1,0,2227,0,0,ff8081815ab805ff015ac0e545ee2c2a,1.0
1,3.0,0,0,0,1100,0,13500,130000,1,2,3,147,0,1,ff8081815ab805ff015ac0e7f2892d2e,1.0
3,4.0,0,0,0,500,0,3500,15000,0,2,0,668,2,0,ff8081815ab805ff015ac0e8da632d6e,1.0
9,11.0,1,1,1,1780,1,8666,40000,2,2,0,2288,0,0,ff8081815ab805ff015ac0f110fa30e9,1.0
0,1.0,0,0,0,500,0,8250,82000,0,1,0,1904,3,1,ff8081815ab805ff015ac0f14de8310a,1.0
3,3.0,0,0,3,850,0,12000,100000,1,2,3,1338,3,1,ff8081815ab805ff015ac0f543423262,1.0
2,4.0,1,1,0,1420,1,30000,300000,2,2,0,581,0,0,ff8081815ab805ff015ac0f940a03391,1.0
4,4.0,0,0,5,1500,0,20000,200000,2,2,3,410,0,0,ff8081815ab805ff015ac10027073b6a,1.0
0,2.0,0,0,8,900,0,20000,100000,1,2,3,789,3,1,ff8081815ab805ff015ac1014d853d7d,1.0
3,3.0,0,0,0,700,0,8000,60000,0,2,3,351,3,1,ff8081815ab805ff015ac10340c73e93,1.0
2,2.0,0,0,3,550,0,8500,60000,1,2,3,944,3,1,ff8081815ab805ff015ac103b5743eb1,1.0
1,2.0,0,0,10,1200,0,15000,150000,2,2,3,1286,0,1,ff8081815ab805ff015ac103c3f93ebd,1.0
4,5.0,0,1,0,1400,0,8000,25000,1,0,0,2228,0,0,ff8081815ab805ff015ac103e5863ed0,1.0
1,2.0,0,0,0,200,0,5000,20000,5,2,3,1494,3,1,ff8081815ab805ff015ac107c40140f3,1.0
14,19.0,0,0,0,1776,0,37000,300000,2,2,3,580,0,0,ff8081815ab805ff015ac108501a4158,1.0
3,3.0,0,0,0,400,0,6500,65000,0,2,3,1829,3,1,ff8081815ab805ff015ac1095df641db,1.0
0,3.0,0,0,0,800,0,10500,105000,1,2,3,1829,3,1,ff8081815ab805ff015ac10b21f2427c,1.0
3,4.0,0,0,8,1000,0,2500,200000,2,0,3,2365,2,0,ff8081815ab805ff015ac10b36024286,1.0
2,2.0,0,0,3,1600,0,25000,250000,1,0,0,613,3,1,ff8081815ab805ff015ac10b6a6a429a,1.0
1,4.0,0,0,0,1085,0,15000,120000,1,2,0,637,0,0,ff8081815ab805ff015ac10e20ad43b1,1.0
2,2.0,0,0,2,400,0,9000,90000,0,2,3,536,3,1,ff8081815ab805ff015ac10e88be4403,1.0
2,2.0,0,0,0,800,0,12000,120000,1,2,0,642,3,1,ff8081815ab805ff015ac10eece74437,1.0
2,4.0,0,0,0,400,0,8000,40000,0,2,0,1133,3,0,ff8081815ab805ff015ac10f544f4460,1.0
4,4.0,0,0,1,1200,0,25000,300000,2,2,3,332,3,0,ff8081815ab805ff015ac10f710c446f,1.0
1,18.0,0,1,5,1650,1,20000,200000,2,2,3,1202,0,0,ff8081815ab805ff015ac10f85f8447d,1.0
0,1.0,0,0,6,850,0,12000,120000,1,2,3,1829,0,1,ff8081815ab805ff015ac1102c7944f6,1.0
0,2.0,0,0,20,450,0,15000,100000,0,2,3,301,3,1,ff8081815ab805ff015ac112075345e1,1.0
1,1.0,0,0,3,600,0,6000,60000,0,1,3,1829,3,1,ff8081815ab805ff015ac112eac14649,1.0
0,1.0,0,0,10,875,0,13000,120000,1,2,3,398,3,1,ff8081815ab805ff015ac1139ce846d5,1.0
2,2.0,0,0,0,1200,0,10000,100000,1,2,3,833,3,1,ff8081815ab805ff015ac11526804793,1.0
1,3.0,0,0,0,615,0,9000,100000,0,2,3,642,0,1,ff8081815ab805ff015ac1153ab9479f,1.0
0,1.0,0,0,0,0,0,5500,55000,0,1,0,642,3,0,ff8081815ab805ff015ac1191a8549be,1.0
1,4.0,0,1,10,1350,0,15000,140000,1,2,3,448,0,0,ff8081815ab805ff015ac11a26a04a8a,1.0
0,1.0,0,0,10,1000,0,20000,200000,1,2,3,1157,0,0,ff8081815ab805ff015ac11bb58f4b72,1.0
1,3.0,0,0,8,480,0,7500,75000,0,1,3,536,3,1,ff8081815ab805ff015ac11c27c44baf,1.0
1,1.0,0,0,7,400,0,11000,60000,0,2,3,1117,3,1,ff8081815ab805ff015ac11e2b544d99,1.0
1,1.0,0,0,5,200,0,5500,20000,5,2,1,1829,3,1,ff8081815ab805ff015ac11fd7184e7a,1.0
2,3.0,0,0,0,900,0,10000,100000,1,2,3,1286,3,1,ff8081815ab805ff015ac11fe1054e87,1.0
1,2.0,0,0,6,1900,0,30000,300000,3,2,0,957,0,2,ff8081815ab805ff015ac121455c4f7d,1.0
3,4.0,0,1,0,1200,0,9300,46000,2,0,0,1494,0,0,ff8081815ab805ff015ac12298c45043,1.0
1,2.0,0,0,6,600,0,11000,100000,2,2,3,1829,3,1,ff8081815ab805ff015ac122b0345053,1.0
1,3.0,0,0,30,500,0,6500,65000,0,2,3,2312,3,0,ff8081815ab805ff015ac126349551d3,1.0
2,2.0,0,0,0,400,0,7500,82500,0,2,0,1829,3,1,ff8081815ab805ff015ac1280e7a52de,1.0
1,2.0,0,0,10,900,0,14000,100000,1,2,3,466,3,1,ff8081815ab805ff015ac128391952f2,1.0
0,2.0,0,0,0,700,0,8500,93500,1,2,0,1829,3,1,ff8081815ab805ff015ac129a1145401,1.0
1,2.0,0,0,2,800,0,10000,50000,1,1,3,833,3,1,ff8081815ab805ff015ac12b37a654dd,1.0
2,5.0,0,0,5,1501,0,18000,125000,2,2,3,1621,0,0,ff8081815ab805ff015ac12baf60551b,1.0
2,4.0,0,1,10,1365,0,25000,200000,1,2,3,1888,0,0,ff8081815ab805ff015ac12c5826557c,1.0
2,2.0,0,0,0,1000,0,15000,150000,1,2,3,1154,0,1,ff8081815ab805ff015ac12e295f565e,1.0
2,4.0,0,0,0,900,0,4225,10000,1,0,0,236,0,1,ff8081815ab805ff015ac12e8189568f,1.0
1,10.0,1,1,6,1325,1,24000,240000,1,2,3,1148,0,0,ff8081815ab805ff015ac12eef0656c8,1.0
0,3.0,0,0,0,500,0,10000,50000,0,1,0,963,3,1,ff8081815ab805ff015ac1300aae5752,1.0
2,2.0,0,0,0,400,0,7500,50000,0,2,3,1829,3,1,ff8081815ab805ff015ac131833e580c,1.0
0,3.0,0,0,8,1200,0,35000,350000,2,2,3,279,0,1,ff8081815ab805ff015ac131895e5814,1.0
2,4.0,1,1,4,1650,0,18000,180000,2,2,3,351,0,0,ff8081815ab805ff015ac1336c5f591f,1.0
1,2.0,0,0,0,700,0,14000,100000,1,2,3,1829,3,1,ff8081815ab805ff015ac133a5cf594f,1.0
0,1.0,0,0,20,1200,0,25000,250000,2,0,0,1053,0,1,ff8081815ab805ff015ac13501f95a60,1.0
3,3.0,0,0,0,450,0,11000,110000,0,2,0,231,3,1,ff8081815ab805ff015ac135e6185b22,1.0
3,3.0,0,1,0,1200,0,7000,40000,2,0,0,1494,0,0,ff8081815ab805ff015ac136e1f65bff,1.0
1,4.0,0,0,10,800,0,5000,2000,1,2,0,668,0,0,ff8081815ab805ff015ac137136f5c30,1.0
0,1.0,0,0,5,1500,0,15000,150000,2,2,3,1154,0,2,ff8081815ab805ff015ac138353a5cee,1.0
1,2.0,0,0,0,800,0,12000,120000,1,2,3,1829,3,1,ff8081815ab805ff015ac13b19285eb8,1.0
2,2.0,0,0,5,200,0,4000,25000,5,1,3,1154,3,1,ff8081815ab805ff015ac13c98de5fcc,1.0
3,3.0,0,0,0,1200,0,6500,31000,2,0,0,236,0,0,ff8081815ab805ff015ac13cc8145fdf,1.0
10,12.0,1,1,0,975,1,17000,85000,1,2,0,279,0,0,ff8081815ab805ff015ac13d0be26000,1.0
1,2.0,0,0,1,700,0,9800,98000,0,2,3,166,0,2,ff8081815ab805ff015ac13ece206213,1.0
1,1.0,0,0,15,600,0,14000,140000,0,2,3,325,2,2,ff8081815ab805ff015ac13f3d1c625d,1.0
10,12.0,1,1,1,1220,1,17000,100000,2,2,3,279,0,1,ff8081815ab805ff015ac13fe79462ba,1.0
0,5.0,0,1,0,900,0,5000,25000,1,0,0,2288,3,0,ff8081815ab805ff015ac1405ae06302,1.0
1,2.0,0,0,2,800,0,13000,130000,1,2,3,900,3,1,ff8081815ab805ff015ac143d2be6562,1.0
2,4.0,0,0,3,900,0,19000,150000,1,2,3,789,0,0,ff8081815ab805ff015ac147451b6766,1.0
1,2.0,0,0,6,1000,0,17000,170000,2,2,0,2018,3,1,ff8081815ab805ff015ac14926df684b,1.0
0,2.0,0,0,0,900,0,12500,125000,1,2,3,1829,3,1,ff8081815ab805ff015ac14aca6a6932,1.0
3,3.0,0,0,4,450,0,8500,50000,0,2,3,900,3,1,ff8081815ab805ff015ac14b78c56986,1.0
1,1.0,0,0,8,650,0,8000,80000,0,1,0,1312,0,1,ff8081815ab805ff015ac14c43866a09,1.0
3,3.0,0,0,0,600,0,8700,87000,0,2,3,2258,3,1,ff8081815ab805ff015ac14d2d706a68,1.0
0,0.0,0,0,3,900,0,13000,130000,1,2,3,900,0,2,ff8081815ab805ff015ac14f3eaf6be0,1.0
1,3.0,0,0,0,300,0,6000,60000,0,2,3,642,3,1,ff8081815ab805ff015ac14f77be6c08,1.0
2,5.0,1,1,3,1200,1,24000,100000,1,2,3,436,0,0,ff8081815ab805ff015ac15016c36c7e,1.0
0,3.0,0,0,5,675,0,12000,120000,0,2,3,1888,1,0,ff8081815ab805ff015ac1501a746c83,1.0
3,3.0,0,0,3,250,0,4000,40000,5,1,0,124,3,1,ff8081815ab805ff015ac1511b6d6d51,1.0
1,2.0,0,0,3,900,0,9500,60000,1,1,0,1183,3,1,ff8081815ab805ff015ac153003d6ebe,1.0
1,1.0,0,0,20,950,0,12000,120000,0,0,3,282,2,1,ff8081815ab805ff015ac15526a670a7,1.0
